dataset	condition	profile	mux	connection_scale	run_id	validation_status	relative_path
mist_formal_v1	perturbed_fullpath	staggered	8	8	mist_staggered_mux_8_k_8_20260724T104800Z_03_4e96	PASS	perturbed_fullpath/staggered/mux_8/sessions_8/batches/mist_staggered_mux_8_k_8_20260724T104800Z_03_4e96/mist_staggered_mux_8_k_8_20260724T104800Z_03_4e96/session.json
mist_formal_v1	perturbed_fullpath	staggered	8	8	mist_staggered_mux_8_k_8_20260724T105207Z_04_7ea2	PASS	perturbed_fullpath/staggered/mux_8/sessions_8/batches/mist_staggered_mux_8_k_8_20260724T105207Z_04_7ea2/mist_staggered_mux_8_k_8_20260724T105207Z_04_7ea2/session.json
mist_formal_v1	perturbed_fullpath	staggered	8	8	mist_staggered_mux_8_k_8_20260724T105547Z_05_34db	PASS	perturbed_fullpath/staggered/mux_8/sessions_8/batches/mist_staggered_mux_8_k_8_20260724T105547Z_05_34db/mist_staggered_mux_8_k_8_20260724T105547Z_05_34db/session.json
mist_formal_v1	perturbed_fullpath	staggered	8	8	mist_staggered_mux_8_k_8_20260724T105934Z_06_7aec	PASS	perturbed_fullpath/staggered/mux_8/sessions_8/batches/mist_staggered_mux_8_k_8_20260724T105934Z_06_7aec/mist_staggered_mux_8_k_8_20260724T105934Z_06_7aec/session.json
mist_formal_v1	perturbed_fullpath	staggered	8	8	mist_staggered_mux_8_k_8_20260724T110259Z_07_4d9e	PASS	perturbed_fullpath/staggered/mux_8/sessions_8/batches/mist_staggered_mux_8_k_8_20260724T110259Z_07_4d9e/mist_staggered_mux_8_k_8_20260724T110259Z_07_4d9e/session.json
mist_formal_v1	perturbed_fullpath	staggered	8	8	mist_staggered_mux_8_k_8_20260724T110650Z_08_0ae6	PASS	perturbed_fullpath/staggered/mux_8/sessions_8/batches/mist_staggered_mux_8_k_8_20260724T110650Z_08_0ae6/mist_staggered_mux_8_k_8_20260724T110650Z_08_0ae6/session.json
mist_formal_v1	perturbed_fullpath	staggered	8	8	mist_staggered_mux_8_k_8_20260724T111048Z_09_64b7	PASS	perturbed_fullpath/staggered/mux_8/sessions_8/batches/mist_staggered_mux_8_k_8_20260724T111048Z_09_64b7/mist_staggered_mux_8_k_8_20260724T111048Z_09_64b7/session.json
mist_formal_v1	perturbed_fullpath	staggered	8	8	mist_staggered_mux_8_k_8_20260724T111414Z_10_06ba	PASS	perturbed_fullpath/staggered/mux_8/sessions_8/batches/mist_staggered_mux_8_k_8_20260724T111414Z_10_06ba/mist_staggered_mux_8_k_8_20260724T111414Z_10_06ba/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	2	mist_staggered_mux_off_k_2_20260724T064613Z_01_4a29	PASS	perturbed_fullpath/staggered/mux_off/sessions_2/batches/mist_staggered_mux_off_k_2_20260724T064613Z_01_4a29/mist_staggered_mux_off_k_2_20260724T064613Z_01_4a29/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	2	mist_staggered_mux_off_k_2_20260724T064714Z_02_331e	PASS	perturbed_fullpath/staggered/mux_off/sessions_2/batches/mist_staggered_mux_off_k_2_20260724T064714Z_02_331e/mist_staggered_mux_off_k_2_20260724T064714Z_02_331e/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	2	mist_staggered_mux_off_k_2_20260724T064808Z_03_57e3	PASS	perturbed_fullpath/staggered/mux_off/sessions_2/batches/mist_staggered_mux_off_k_2_20260724T064808Z_03_57e3/mist_staggered_mux_off_k_2_20260724T064808Z_03_57e3/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	2	mist_staggered_mux_off_k_2_20260724T064912Z_04_3889	PASS	perturbed_fullpath/staggered/mux_off/sessions_2/batches/mist_staggered_mux_off_k_2_20260724T064912Z_04_3889/mist_staggered_mux_off_k_2_20260724T064912Z_04_3889/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	2	mist_staggered_mux_off_k_2_20260724T065022Z_05_70f7	PASS	perturbed_fullpath/staggered/mux_off/sessions_2/batches/mist_staggered_mux_off_k_2_20260724T065022Z_05_70f7/mist_staggered_mux_off_k_2_20260724T065022Z_05_70f7/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	2	mist_staggered_mux_off_k_2_20260724T065128Z_06_14e1	PASS	perturbed_fullpath/staggered/mux_off/sessions_2/batches/mist_staggered_mux_off_k_2_20260724T065128Z_06_14e1/mist_staggered_mux_off_k_2_20260724T065128Z_06_14e1/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	2	mist_staggered_mux_off_k_2_20260724T065224Z_07_7a82	PASS	perturbed_fullpath/staggered/mux_off/sessions_2/batches/mist_staggered_mux_off_k_2_20260724T065224Z_07_7a82/mist_staggered_mux_off_k_2_20260724T065224Z_07_7a82/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	2	mist_staggered_mux_off_k_2_20260724T065311Z_08_4da2	PASS	perturbed_fullpath/staggered/mux_off/sessions_2/batches/mist_staggered_mux_off_k_2_20260724T065311Z_08_4da2/mist_staggered_mux_off_k_2_20260724T065311Z_08_4da2/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	2	mist_staggered_mux_off_k_2_20260724T065405Z_09_5f9f	PASS	perturbed_fullpath/staggered/mux_off/sessions_2/batches/mist_staggered_mux_off_k_2_20260724T065405Z_09_5f9f/mist_staggered_mux_off_k_2_20260724T065405Z_09_5f9f/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	2	mist_staggered_mux_off_k_2_20260724T065458Z_10_2170	PASS	perturbed_fullpath/staggered/mux_off/sessions_2/batches/mist_staggered_mux_off_k_2_20260724T065458Z_10_2170/mist_staggered_mux_off_k_2_20260724T065458Z_10_2170/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	4	mist_staggered_mux_off_k_4_20260724T080106Z_01_0f29	PASS	perturbed_fullpath/staggered/mux_off/sessions_4/batches/mist_staggered_mux_off_k_4_20260724T080106Z_01_0f29/mist_staggered_mux_off_k_4_20260724T080106Z_01_0f29/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	4	mist_staggered_mux_off_k_4_20260724T080251Z_02_62e3	PASS	perturbed_fullpath/staggered/mux_off/sessions_4/batches/mist_staggered_mux_off_k_4_20260724T080251Z_02_62e3/mist_staggered_mux_off_k_4_20260724T080251Z_02_62e3/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	4	mist_staggered_mux_off_k_4_20260724T080521Z_03_1fd9	PASS	perturbed_fullpath/staggered/mux_off/sessions_4/batches/mist_staggered_mux_off_k_4_20260724T080521Z_03_1fd9/mist_staggered_mux_off_k_4_20260724T080521Z_03_1fd9/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	4	mist_staggered_mux_off_k_4_20260724T080628Z_04_01e8	PASS	perturbed_fullpath/staggered/mux_off/sessions_4/batches/mist_staggered_mux_off_k_4_20260724T080628Z_04_01e8/mist_staggered_mux_off_k_4_20260724T080628Z_04_01e8/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	4	mist_staggered_mux_off_k_4_20260724T080803Z_05_423e	PASS	perturbed_fullpath/staggered/mux_off/sessions_4/batches/mist_staggered_mux_off_k_4_20260724T080803Z_05_423e/mist_staggered_mux_off_k_4_20260724T080803Z_05_423e/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	4	mist_staggered_mux_off_k_4_20260724T080925Z_06_245b	PASS	perturbed_fullpath/staggered/mux_off/sessions_4/batches/mist_staggered_mux_off_k_4_20260724T080925Z_06_245b/mist_staggered_mux_off_k_4_20260724T080925Z_06_245b/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	4	mist_staggered_mux_off_k_4_20260724T081050Z_07_67b9	PASS	perturbed_fullpath/staggered/mux_off/sessions_4/batches/mist_staggered_mux_off_k_4_20260724T081050Z_07_67b9/mist_staggered_mux_off_k_4_20260724T081050Z_07_67b9/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	4	mist_staggered_mux_off_k_4_20260724T081222Z_08_600c	PASS	perturbed_fullpath/staggered/mux_off/sessions_4/batches/mist_staggered_mux_off_k_4_20260724T081222Z_08_600c/mist_staggered_mux_off_k_4_20260724T081222Z_08_600c/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	4	mist_staggered_mux_off_k_4_20260724T081344Z_09_03dd	PASS	perturbed_fullpath/staggered/mux_off/sessions_4/batches/mist_staggered_mux_off_k_4_20260724T081344Z_09_03dd/mist_staggered_mux_off_k_4_20260724T081344Z_09_03dd/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	4	mist_staggered_mux_off_k_4_20260724T081521Z_10_491b	PASS	perturbed_fullpath/staggered/mux_off/sessions_4/batches/mist_staggered_mux_off_k_4_20260724T081521Z_10_491b/mist_staggered_mux_off_k_4_20260724T081521Z_10_491b/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	8	mist_staggered_mux_off_k_8_20260724T101218Z_01_641e	PASS	perturbed_fullpath/staggered/mux_off/sessions_8/batches/mist_staggered_mux_off_k_8_20260724T101218Z_01_641e/mist_staggered_mux_off_k_8_20260724T101218Z_01_641e/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	8	mist_staggered_mux_off_k_8_20260724T101503Z_02_23a2	PASS	perturbed_fullpath/staggered/mux_off/sessions_8/batches/mist_staggered_mux_off_k_8_20260724T101503Z_02_23a2/mist_staggered_mux_off_k_8_20260724T101503Z_02_23a2/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	8	mist_staggered_mux_off_k_8_20260724T101727Z_03_5cb7	PASS	perturbed_fullpath/staggered/mux_off/sessions_8/batches/mist_staggered_mux_off_k_8_20260724T101727Z_03_5cb7/mist_staggered_mux_off_k_8_20260724T101727Z_03_5cb7/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	8	mist_staggered_mux_off_k_8_20260724T102034Z_04_39e4	PASS	perturbed_fullpath/staggered/mux_off/sessions_8/batches/mist_staggered_mux_off_k_8_20260724T102034Z_04_39e4/mist_staggered_mux_off_k_8_20260724T102034Z_04_39e4/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	8	mist_staggered_mux_off_k_8_20260724T102343Z_05_371d	PASS	perturbed_fullpath/staggered/mux_off/sessions_8/batches/mist_staggered_mux_off_k_8_20260724T102343Z_05_371d/mist_staggered_mux_off_k_8_20260724T102343Z_05_371d/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	8	mist_staggered_mux_off_k_8_20260724T102627Z_06_4494	PASS	perturbed_fullpath/staggered/mux_off/sessions_8/batches/mist_staggered_mux_off_k_8_20260724T102627Z_06_4494/mist_staggered_mux_off_k_8_20260724T102627Z_06_4494/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	8	mist_staggered_mux_off_k_8_20260724T102918Z_07_4185	PASS	perturbed_fullpath/staggered/mux_off/sessions_8/batches/mist_staggered_mux_off_k_8_20260724T102918Z_07_4185/mist_staggered_mux_off_k_8_20260724T102918Z_07_4185/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	8	mist_staggered_mux_off_k_8_20260724T103213Z_08_34e4	PASS	perturbed_fullpath/staggered/mux_off/sessions_8/batches/mist_staggered_mux_off_k_8_20260724T103213Z_08_34e4/mist_staggered_mux_off_k_8_20260724T103213Z_08_34e4/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	8	mist_staggered_mux_off_k_8_20260724T103510Z_09_7c7e	PASS	perturbed_fullpath/staggered/mux_off/sessions_8/batches/mist_staggered_mux_off_k_8_20260724T103510Z_09_7c7e/mist_staggered_mux_off_k_8_20260724T103510Z_09_7c7e/session.json
mist_formal_v1	perturbed_fullpath	staggered	off	8	mist_staggered_mux_off_k_8_20260724T103803Z_10_7580	PASS	perturbed_fullpath/staggered/mux_off/sessions_8/batches/mist_staggered_mux_off_k_8_20260724T103803Z_10_7580/mist_staggered_mux_off_k_8_20260724T103803Z_10_7580/session.json
